,Unnamed: 0,Name,Type,Studio,Genres
769,769,Yuru Yuri Nachuyachumi!,OVA,['TYO Animations'],"['Comedy', 'Girls Love', 'Slice of Life']"
770,770,Beastars 2nd Season,TV,['Orange'],"['Drama', 'Slice of Life']"
771,771,Blue Period,TV,['Seven Arcs'],"['Drama', 'Slice of Life']"
772,772,Douluo Dalu,ONA,['Sparkly Key Animation Studio'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
773,773,Douluo Dalu: Xiaowu Fuhuo,ONA,['Sparkly Key Animation Studio'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
774,774,Gekkan Shoujo Nozaki-kun,TV,['Doga Kobo'],"['Comedy', 'Romance']"
775,775,Golden Kamuy,TV,['Geno Studio'],"['Action', 'Adventure']"
776,776,Grisaia no Meikyuu: Caprice no Mayu 0,Special,['8bit'],['Drama']
777,777,Hanasaku Iroha Movie: Home Sweet Home,Movie,['P.A. Works'],"['Comedy', 'Drama', 'Slice of Life']"
778,778,Hoozuki no Reitetsu OVA,OVA,"['Studio Deen', '            Wit Studio']","['Comedy', 'Fantasy', 'Supernatural']"
779,779,Id:Invaded,TV,['NAZ'],"['Mystery', 'Sci-Fi']"
780,780,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,OVA,['Gonzo'],"['Comedy', 'Drama']"
781,781,Kokoro ga Sakebitagatterunda.,Movie,['A-1 Pictures'],"['Drama', 'Romance']"
782,782,Magi: Sinbad no Bouken (TV),TV,['Lay-duce'],"['Action', 'Adventure', 'Fantasy']"
783,783,Magic Kaito 1412,TV,['A-1 Pictures'],"['Adventure', 'Comedy', 'Romance']"
784,784,Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza,Movie,['SANZIGEN'],"['Action', 'Sci-Fi']"
785,785,Bleach,TV,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
786,786,Densetsu Kyojin Ideon: Hatsudou-hen,Movie,['Sunrise'],"['Drama', 'Sci-Fi']"
787,787,Detective Conan Movie 01: The Timed Skyscraper,Movie,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
788,788,Dramaturgy,Music,['None'],['None']
789,789,Flanders no Inu (Movie),Movie,['Nippon Animation'],['Drama']
790,790,Hoozuki no Reitetsu 2nd Season: Sono Ni,TV,['Studio Deen'],"['Comedy', 'Fantasy', 'Supernatural']"
791,791,InuYasha,TV,['Sunrise'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Supernatural']"
792,792,Jibaku Shounen Hanako-kun,TV,['Lerche'],"['Comedy', 'Supernatural']"
793,793,K-On!,TV,['Kyoto Animation'],"['Comedy', 'Slice of Life']"
794,794,Kara no Kyoukai 4: Garan no Dou,Movie,['ufotable'],"['Action', 'Mystery', 'Supernatural', 'Suspense']"
795,795,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,OVA,['Studio Deen'],"['Comedy', 'Fantasy']"
796,796,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,Movie,['Telecom Animation Film'],"['Action', 'Adventure', 'Drama']"
797,797,Non Non Biyori Repeat: Hotaru ga Tanoshinda,OVA,['SILVER LINK.'],"['Comedy', 'Slice of Life']"
798,798,Paradise Kiss,TV,['Madhouse'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
799,799,Seihou Bukyou Outlaw Star,TV,['Sunrise'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
800,800,Uchouten Kazoku,TV,['P.A. Works'],"['Comedy', 'Drama', 'Fantasy', 'Slice of Life']"
801,801,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),TV,['Lerche'],['Drama']
802,802,Michiko to Hatchin,TV,['Manglobe'],"['Action', 'Adventure']"
803,803,Seitokai Yakuindomo Movie,Movie,['GoHands'],"['Comedy', 'Slice of Life']"
804,804,Seto no Hanayome OVA,OVA,['Gonzo'],"['Comedy', 'Romance']"
805,805,Soul Eater,TV,['Bones'],"['Action', 'Comedy', 'Fantasy', 'Supernatural']"
806,806,Suzumiya Haruhi no Yuuutsu,TV,['Kyoto Animation'],"['Comedy', 'Mystery', 'Sci-Fi', 'Slice of Life']"
807,807,Tasogare Otome x Amnesia,TV,['SILVER LINK.'],"['Horror', 'Mystery', 'Romance', 'Supernatural']"
808,808,Urusei Yatsura 2: Beautiful Dreamer,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
809,809,Working'!!,TV,['A-1 Pictures'],"['Comedy', 'Romance', 'Slice of Life']"
810,810,Yume-iro Pâtissière,TV,"['Studio Pierrot', '            Studio Hibari']",['Gourmet']
811,811,Aggressive Retsuko (ONA) 3rd Season,ONA,['Fanworks'],"['Comedy', 'Slice of Life']"
812,812,Break Blade 4: Sanka no Chi,Movie,"['Production I.G', '            Xebec']","['Action', 'Fantasy']"
813,813,Detective Conan Movie 22: Zero the Enforcer,Movie,['TMS Entertainment'],"['Action', 'Drama', 'Mystery']"
814,814,Detective Conan Movie 23: The Fist of Blue Sapphire,Movie,['TMS Entertainment'],"['Action', 'Comedy', 'Drama', 'Mystery']"
815,815,Eikoku Koi Monogatari Emma: Molders-hen,TV,['Ajia-Do'],"['Drama', 'Romance', 'Slice of Life']"
816,816,Gungrave,TV,['Madhouse'],"['Action', 'Drama', 'Sci-Fi']"
817,817,K-On!!: Keikaku!,Special,['Kyoto Animation'],"['Comedy', 'Slice of Life']"
818,818,K-On!: Live House!,Special,['Kyoto Animation'],"['Comedy', 'Slice of Life']"
819,819,91 Days,TV,['Shuka'],"['Action', 'Drama']"
820,820,Chuan Shu Zijiu Zhinan,ONA,['Djinn Power'],"['Drama', 'Supernatural']"
821,821,Danshi Koukousei no Nichijou Specials,Special,['Sunrise'],"['Comedy', 'Slice of Life']"
822,822,Goku Sayonara Zetsubou Sensei,OVA,['Shaft'],['Comedy']
823,823,Haikyuu!! (OVA),OVA,['None'],['Sports']
824,824,Hidamari Sketch x 365,TV,['Shaft'],"['Comedy', 'Slice of Life']"
825,825,Ie Naki Ko,TV,"['Madhouse', '            TMS Entertainment']","['Adventure', 'Drama', 'Slice of Life']"
826,826,Igano Kabamaru,TV,['Group TAC'],"['Action', 'Adventure', 'Comedy', 'Romance']"
827,827,Little Witch Academia (TV),TV,['Trigger'],"['Adventure', 'Comedy', 'Fantasy']"
828,828,Lupin III: The First,Movie,"['TMS Entertainment', '            Marza Animation Planet']","['Action', 'Adventure', 'Comedy', 'Mystery']"
829,829,Mahoujin Guruguru (2017),TV,['Production I.G'],"['Adventure', 'Comedy', 'Fantasy']"
830,830,Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,OVA,['Studio Kafka'],"['Fantasy', 'Slice of Life']"
831,831,New Initial D Movie: Legend 3 - Mugen,Movie,"['SANZIGEN', '            LIDENFILMS']",['None']
832,832,Planetarian: Hoshi no Hito,Movie,['David Production'],"['Drama', 'Sci-Fi']"
833,833,Somali to Mori no Kamisama,TV,"['Satelight', '            HORNETS']","['Adventure', 'Drama', 'Fantasy', 'Slice of Life']"
834,834,Yi Nian Yong Heng,ONA,['B.CMAY PICTURES'],"['Action', 'Comedy', 'Fantasy']"
835,835,Yuru Yuri♪♪,TV,['Doga Kobo'],"['Comedy', 'Girls Love', 'Slice of Life']"
836,836,Yuusha-Ou GaoGaiGar,TV,['Sunrise'],"['Adventure', 'Sci-Fi']"
837,837,Maria-sama ga Miteru 3rd,OVA,['Studio Deen'],"['Drama', 'Girls Love', 'Slice of Life']"
838,838,Oniisama e...,TV,['Tezuka Productions'],"['Drama', 'Girls Love']"
839,839,Owarimonogatari 2nd Season Recaps,Special,['Shaft'],"['Comedy', 'Mystery', 'Supernatural']"
840,840,Psycho-Pass 3: First Inspector,Movie,['Production I.G'],"['Action', 'Sci-Fi']"
841,841,Saiyuuki Gaiden,OVA,['Anpro'],"['Action', 'Adventure', 'Drama', 'Fantasy']"
842,842,Slayers Try,TV,['E&G Films'],"['Adventure', 'Comedy', 'Fantasy']"
843,843,Akachan to Boku,TV,['Studio Pierrot'],"['Comedy', 'Drama']"
844,844,Baby Steps,TV,['Studio Pierrot'],['Sports']
845,845,Break Blade 5: Shisen no Hate,Movie,"['Production I.G', '            Xebec']","['Action', 'Fantasy']"
846,846,Bungou Stray Dogs,TV,['Bones'],"['Action', 'Comedy', 'Mystery', 'Supernatural']"
847,847,Capeta,TV,['Studio Comet'],['None']
848,848,Haikyuu!! Riku vs. Kuu,OVA,['Production I.G'],['Sports']
849,849,Jormungand,TV,['White Fox'],"['Action', 'Adventure']"
850,850,Jungle wa Itsumo Hare nochi Guu,TV,['Shin-Ei Animation'],"['Comedy', 'Slice of Life']"
851,851,Kuroko no Basket: Tip Off,Special,['Production I.G'],['Sports']
852,852,Lupin the IIIrd: Jigen Daisuke no Bohyou,Movie,['Telecom Animation Film'],"['Action', 'Adventure', 'Drama']"
853,853,Ai no Utagoe wo Kikasete,Movie,['J.C.Staff'],"['Drama', 'Sci-Fi']"
854,854,Akebi-chan no Sailor-fuku,TV,['CloverWorks'],['Slice of Life']
855,855,Aria the Crepuscolo,Movie,['J.C.Staff'],"['Fantasy', 'Sci-Fi', 'Slice of Life']"
856,856,City Hunter 3,TV,['Sunrise'],"['Action', 'Comedy', 'Mystery']"
857,857,Coquelicot-zaka kara,Movie,['Studio Ghibli'],['Romance']
858,858,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,Movie,['Shin-Ei Animation'],"['Comedy', 'Sci-Fi']"
859,859,Detective Conan Movie 07: Crossroad in the Ancient Capital,Movie,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
860,860,Detective Conan Movie 08: Time Travel of the Silver Sky,Special,['TMS Entertainment'],"['Adventure', 'Mystery']"
861,861,Heartcatch Precure!,TV,['Toei Animation'],"['Action', 'Comedy', 'Fantasy', 'Slice of Life']"
862,862,Hidamari Sketch x ☆☆☆ Specials,Special,['Shaft'],"['Comedy', 'Slice of Life']"
863,863,Kekkai Sensen & Beyond,TV,['Bones'],"['Action', 'Comedy', 'Fantasy', 'Supernatural']"
864,864,Little Witch Academia,Movie,['Trigger'],"['Adventure', 'Comedy', 'Fantasy']"
865,865,Macross F Movie 1: Itsuwari no Utahime,Movie,"['Satelight', '            8bit']","['Action', 'Romance', 'Sci-Fi']"
866,866,Magi: Sinbad no Bouken,OVA,['Lay-duce'],"['Action', 'Adventure', 'Fantasy']"
867,867,Nodame Cantabile: Finale - Mine to Kiyora no Saikai,Special,['J.C.Staff'],"['Comedy', 'Romance']"
868,868,Saint☆Oniisan (Movie),Movie,['A-1 Pictures'],"['Comedy', 'Slice of Life']"
869,869,Seikai no Senki II,TV,['Sunrise'],"['Action', 'Romance', 'Sci-Fi']"
870,870,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,Movie,['Wit Studio'],"['Action', 'Drama']"
871,871,Tamayura: Sotsugyou Shashin Part 3 - Akogare,Movie,['TYO Animations'],"['Comedy', 'Drama', 'Slice of Life']"
872,872,Wolf's Rain,TV,['Bones'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']"
873,873,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,Movie,['Studio Gokumi'],"['Drama', 'Fantasy', 'Slice of Life']"
874,874,Mobile Suit Gundam Wing: Endless Waltz Special,Movie,['Sunrise'],"['Action', 'Drama', 'Sci-Fi']"
875,875,Sekaiichi Hatsukoi: Valentine-hen,Movie,['Studio Deen'],"['Boys Love', 'Comedy', 'Romance']"
876,876,Shiguang Dailiren Fan Wai Pian: Biwu Zhaoqin,ONA,['Studio LAN'],"['Drama', 'Fantasy']"
877,877,Shingeki no Kyojin: Lost Girls,OVA,['Wit Studio'],"['Action', 'Drama']"
878,878,Tokyo Ghoul,TV,['Studio Pierrot'],"['Action', 'Fantasy', 'Horror']"
879,879,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",Special,['Kyoto Animation'],"['Drama', 'Romance']"
880,880,Detective Conan Movie 09: Strategy Above the Depths,Movie,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
881,881,Emiya-san Chi no Kyou no Gohan,ONA,['ufotable'],"['Comedy', 'Gourmet', 'Slice of Life']"
882,882,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,OVA,['Phoenix Entertainment'],"['Action', 'Drama', 'Sci-Fi']"
883,883,Ginga Tetsudou 999,TV,['Toei Animation'],"['Adventure', 'Drama', 'Sci-Fi']"
884,884,Gochuumon wa Usagi Desu ka??,TV,"['Kinema Citrus', '            White Fox']","['Comedy', 'Slice of Life']"
885,885,Innocence,Movie,['Production I.G'],['Sci-Fi']
886,886,InuYasha Movie 3: Tenka Hadou no Ken,Movie,['Sunrise'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Supernatural']"
887,887,Jungle wa Itsumo Hare nochi Guu Deluxe,OVA,['Shin-Ei Animation'],"['Comedy', 'Slice of Life']"
888,888,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),Movie,['ufotable'],"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']"
889,889,Last Exile,TV,['Gonzo'],"['Action', 'Adventure', 'Sci-Fi']"
890,890,Lucky☆Star: Original na Visual to Animation,OVA,['Kyoto Animation'],"['Comedy', 'Slice of Life']"
891,891,Break Blade 3: Kyoujin no Ato,Movie,"['Production I.G', '            Xebec']","['Action', 'Fantasy']"
892,892,Detective Conan Movie 12: Full Score of Fear,Movie,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
893,893,Gochuumon wa Usagi Desu ka??: Dear My Sister,Movie,['production doA'],"['Comedy', 'Slice of Life']"
894,894,Grisaia no Rakuen,TV,['8bit'],"['Drama', 'Romance']"
895,895,High Score Girl,TV,['J.C.Staff'],['Comedy']
896,896,Kageki Shoujo!!,TV,['Pine Jam'],['Drama']
897,897,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,OVA,['Shaft'],"['Action', 'Drama', 'Mystery', 'Supernatural']"
898,898,Lupin III: Part II,TV,['Tokyo Movie Shinsha'],"['Action', 'Adventure', 'Comedy', 'Mystery']"
899,899,Saiyuuki Reload: Burial,OVA,['Studio Pierrot'],"['Action', 'Adventure', 'Drama', 'Fantasy']"
900,900,Saraiya Goyou,TV,['Manglobe'],"['Drama', 'Mystery']"
901,901,Seitokai Yakuindomo Movie 2,Movie,['GoHands'],"['Comedy', 'Slice of Life']"
902,902,Mind Game,Movie,['Studio 4°C'],"['Adventure', 'Avant Garde', 'Comedy', 'Romance']"
903,903,New Initial D Movie: Legend 2 - Tousou,Movie,"['SANZIGEN', '            LIDENFILMS']",['None']
904,904,Saenai Heroine no Sodatekata ♭,TV,['A-1 Pictures'],"['Comedy', 'Romance', 'Ecchi']"
905,905,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,Movie,['Wit Studio'],"['Action', 'Drama']"
906,906,Taishou Otome Otogibanashi,TV,['SynergySP'],"['Comedy', 'Romance', 'Slice of Life']"
907,907,The Everlasting Guilty Crown,Music,['None'],['None']
908,908,The Last: Naruto the Movie,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
909,909,Tunshi Xingkong,ONA,['Sparkly Key Animation Studio'],['Sci-Fi']
910,910,Yuru Yuri Nachuyachumi!+,Special,['TYO Animations'],"['Comedy', 'Girls Love', 'Slice of Life']"
911,911,Zan Sayonara Zetsubou Sensei Bangaichi,OVA,['Shaft'],['Comedy']
912,912,"Ame wo Matsu,",Music,['None'],['None']
913,913,BanG Dream! Garupa☆Pico,ONA,"['SANZIGEN', '            DMM.futureworks']",['Comedy']
914,914,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,OVA,['Sunrise'],['Action']
915,915,Colorful (Movie),Movie,"['Sunrise', '            Ascension']","['Drama', 'Slice of Life', 'Supernatural']"
916,916,Enen no Shouboutai: Ni no Shou,TV,['David Production'],"['Action', 'Supernatural']"
917,917,Hataraku Maou-sama!,TV,['White Fox'],"['Comedy', 'Fantasy', 'Romance', 'Supernatural']"
918,918,Hibike! Euphonium Movie 2: Todoketai Melody,Movie,['Kyoto Animation'],['Drama']
919,919,Higashi no Eden,TV,['Production I.G'],"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']"
920,920,Hoozuki no Reitetsu,TV,['Wit Studio'],"['Comedy', 'Fantasy', 'Supernatural']"
921,921,Hug tto! Precure,TV,['Toei Animation'],"['Action', 'Fantasy']"
922,922,Isekai no Seikishi Monogatari,OVA,"['AIC Spirits', '            BeSTACK']","['Action', 'Comedy', 'Fantasy', 'Ecchi']"
923,923,Jin-Rou,Movie,['Production I.G'],"['Drama', 'Romance']"
924,924,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,Movie,['Production I.G'],"['Comedy', 'Sports']"
925,925,Love Live! School Idol Project 2nd Season,TV,['Sunrise'],['Slice of Life']
926,926,Lupin III vs. Detective Conan,Special,['TMS Entertainment'],"['Action', 'Adventure', 'Comedy', 'Mystery']"
927,927,Magic Kaito,Special,['TMS Entertainment'],"['Adventure', 'Comedy', 'Romance']"
928,928,Akagami no Shirayuki-hime,TV,['Bones'],"['Drama', 'Fantasy', 'Romance']"
929,929,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,OVA,['Madhouse'],"['Fantasy', 'Romance']"
930,930,Devilman: Crybaby,ONA,['Science SARU'],"['Action', 'Avant Garde', 'Horror', 'Supernatural']"
931,931,Digimon Adventure,TV,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
932,932,Digimon Adventure: Bokura no War Game!,Movie,['Toei Animation'],"['Adventure', 'Comedy', 'Sci-Fi']"
933,933,Ghost Hunt,TV,['J.C.Staff'],"['Horror', 'Mystery', 'Supernatural']"
934,934,Hadashi no Gen,Movie,['Madhouse'],['Drama']
935,935,"Haikyuu!! vs. ""Akaten""",OVA,['Production I.G'],['Sports']
936,936,Hidamari Sketch x SP,Special,['Shaft'],"['Comedy', 'Slice of Life']"
937,937,Kokoro Connect,TV,['SILVER LINK.'],"['Drama', 'Romance', 'Supernatural']"
938,938,Lupin the Third: Mine Fujiko to Iu Onna,TV,['TMS Entertainment'],"['Action', 'Adventure', 'Comedy', 'Ecchi']"
939,939,Machikado Mazoku: 2-choume,TV,['J.C.Staff'],"['Comedy', 'Slice of Life']"
940,940,Maria-sama ga Miteru 4th,TV,['Studio Deen'],"['Girls Love', 'Slice of Life']"
941,941,New Initial D Movie: Legend 1 - Kakusei,Movie,"['SANZIGEN', '            LIDENFILMS']",['Action']
942,942,Ojamajo Doremi Na-i-sho,OVA,['Toei Animation'],"['Comedy', 'Fantasy']"
943,943,Seitokai Yakuindomo OVA,OVA,['GoHands'],"['Comedy', 'Slice of Life']"
944,944,Shiki Specials,Special,['Daume'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']"
945,945,Tentai Senshi Sunred,TV,['AIC ASTA'],['Comedy']
946,946,The Disappearance of Conan Edogawa: The Worst Two Days in History,Special,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
947,947,Mobile Suit Gundam,TV,['Sunrise'],['Sci-Fi']
948,948,Mobile Suit Gundam III: Encounters in Space,Movie,['Sunrise'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
949,949,Mobile Suit Gundam SEED,TV,['Sunrise'],"['Action', 'Drama', 'Romance', 'Sci-Fi']"
950,950,Overlord II,TV,['Madhouse'],"['Action', 'Adventure', 'Fantasy', 'Supernatural']"
951,951,Ranma ½,TV,['Studio Deen'],"['Comedy', 'Fantasy', 'Slice of Life']"
952,952,Shaman King,TV,['Xebec'],"['Action', 'Adventure', 'Comedy', 'Supernatural']"
953,953,Shanhe Jian Xin,ONA,['Motion Magic'],"['Action', 'Fantasy']"
954,954,Snow Halation,Music,['Sunrise'],['None']
955,955,Texhnolyze,TV,['Madhouse'],"['Action', 'Drama', 'Sci-Fi']"
956,956,Tiger & Bunny Movie 2: The Rising,Movie,['Sunrise'],"['Action', 'Comedy', 'Mystery']"
957,957,Toshokan Sensou: Kakumei no Tsubasa,Movie,['Production I.G'],"['Action', 'Comedy', 'Romance']"
958,958,City Hunter '91,TV,['Sunrise'],"['Action', 'Comedy', 'Mystery']"
959,959,Detective Conan OVA 10: Kid in Trap Island,OVA,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
960,960,Free! Movie 4: The Final Stroke - Zenpen,Movie,['Kyoto Animation'],['Sports']
961,961,Genshiken 2,TV,['Arms'],"['Comedy', 'Slice of Life']"
962,962,Gochuumon wa Usagi Desu ka??: Sing for You,OVA,['production doA'],"['Comedy', 'Slice of Life']"
963,963,Heike Monogatari,TV,['Science SARU'],['Drama']
964,964,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,Movie,['A.C.G.T.'],"['Adventure', 'Drama', 'Fantasy']"
965,965,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,TV,['Gallop'],"['Comedy', 'Slice of Life']"
966,966,Kyou kara Maou! 3rd Series,TV,['Studio Deen'],"['Adventure', 'Comedy', 'Fantasy']"
967,967,Little Witch Academia: Mahoujikake no Parade,Movie,['Trigger'],"['Adventure', 'Comedy', 'Fantasy']"
968,968,Aggressive Retsuko (ONA) 2nd Season,ONA,['Fanworks'],"['Comedy', 'Slice of Life']"
969,969,BanG Dream! Garupa☆Pico: Oomori,ONA,['SANZIGEN'],['Comedy']
970,970,Charlotte,TV,['P.A. Works'],['Drama']
971,971,Claymore,TV,['Madhouse'],"['Action', 'Adventure', 'Fantasy', 'Supernatural']"
972,972,Doraemon (1979),TV,['Shin-Ei Animation'],"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']"
973,973,Free! Take Your Marks,Movie,['Kyoto Animation'],['Slice of Life']
974,974,Go! Princess Precure,TV,['Toei Animation'],"['Action', 'Comedy', 'Fantasy', 'Slice of Life']"
975,975,Golden Time,TV,['J.C.Staff'],"['Comedy', 'Drama', 'Romance']"
976,976,Gundam Build Fighters,TV,['Sunrise'],"['Action', 'Sci-Fi']"
977,977,Hibike! Euphonium Movie 3: Chikai no Finale,Movie,['Kyoto Animation'],['Drama']
978,978,InuYasha: Kuroi Tessaiga,Special,['Sunrise'],"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'Supernatural']"
979,979,Jinrui wa Suitai Shimashita,TV,['AIC ASTA'],"['Adventure', 'Comedy', 'Fantasy']"
980,980,Junjou Romantica 2,TV,['Studio Deen'],"['Boys Love', 'Comedy', 'Drama', 'Romance']"
981,981,Kuroko no Basket: Last Game NG-shuu,Special,['Production I.G'],"['Comedy', 'Sports']"
982,982,Mobile Suit Gundam Wing: Endless Waltz,OVA,['Sunrise'],"['Action', 'Drama', 'Sci-Fi']"
983,983,Saint Seiya: Meiou Hades Meikai-hen,OVA,['Toei Animation'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
984,984,Shadows House,TV,['CloverWorks'],"['Slice of Life', 'Supernatural']"
985,985,Shiki,TV,['Daume'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']"
986,986,Shokugeki no Souma: Shin no Sara,TV,['J.C.Staff'],"['Gourmet', 'Ecchi']"
987,987,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,Movie,['Toei Animation'],"['Action', 'Fantasy']"
988,988,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,Movie,['TYO Animations'],"['Comedy', 'Drama', 'Slice of Life']"
989,989,Tantei Gakuen Q,TV,['Studio Pierrot'],"['Comedy', 'Drama', 'Mystery']"
990,990,Tegamibachi Reverse,TV,['Studio Pierrot'],"['Adventure', 'Fantasy', 'Supernatural']"
991,991,Udon no Kuni no Kiniro Kemari,TV,['LIDENFILMS'],"['Fantasy', 'Slice of Life']"
992,992,Ushiro no Shoumen Daare,Movie,['Mushi Production'],['Drama']
993,993,Neko no Ongaeshi,Movie,['Studio Ghibli'],"['Adventure', 'Drama', 'Fantasy']"
994,994,Ranma ½ OVA,OVA,"['Studio Deen', '            Kitty Films']","['Comedy', 'Romance']"
995,995,Saint Seiya,TV,['Toei Animation'],"['Adventure', 'Fantasy', 'Sci-Fi']"
996,996,Sidonia no Kishi: Daikyuu Wakusei Seneki,TV,['Polygon Pictures'],"['Action', 'Sci-Fi']"
997,997,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Movie,['Xebec'],"['Action', 'Drama', 'Sci-Fi']"
998,998,Ueki no Housoku,TV,['Studio Deen'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']"
999,999,Wonder Egg Priority,TV,['CloverWorks'],"['Drama', 'Fantasy']"
1000,1000,Ani ni Tsukeru Kusuri wa Nai! 2,TV,"['Fanworks', '            Imagineer']","['Comedy', 'Slice of Life']"
1001,1001,Bishoujo Senshi Sailor Moon Crystal Season III,TV,['Toei Animation'],['Romance']
1002,1002,Black Jack,OVA,['Tezuka Productions'],"['Drama', 'Mystery', 'Suspense']"
1003,1003,Crayon Shin-chan,TV,['Shin-Ei Animation'],"['Comedy', 'Slice of Life', 'Ecchi']"
1004,1004,Detective Conan Movie 24: The Scarlet Bullet,Movie,['TMS Entertainment'],"['Action', 'Comedy', 'Drama', 'Mystery']"
1005,1005,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",TV,['Zero-G'],"['Comedy', 'Slice of Life']"
1006,1006,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Special,['Toei Animation'],"['Adventure', 'Drama', 'Fantasy']"
